Auction,Color,IsBadBuy,MMRCurrentAuctionAveragePrice,Size,TopThreeAmericanName,VehBCost,VehicleAge,VehOdo,WarrantyCost,WheelType
OTHER,BLACK,No,1603,COMPACT,CHRYSLER,3400,8,52058,888,Covers
OTHER,GREY,No,7832,SPECIALTY,CHRYSLER,10200,5,66115,1215,Covers
OTHER,RED,Yes,6675,MEDIUM,FORD,8300,4,75184,803,unkwnWheel
OTHER,WHITE,No,6424,LARGE,GM,7700,4,86090,2152,Covers
OTHER,BLACK,Yes,8512,MEDIUM SUV,GM,8200,5,89796,1633,unkwnWheel
OTHER,SILVER,No,6237,SPECIALTY,GM,9400,7,66359,1711,Alloy
OTHER,BLUE,No,7374,SPECIALTY,CHRYSLER,9300,3,82613,1503,Covers
OTHER,GOLD,No,7071,MEDIUM SUV,FORD,7000,4,74278,1740,Alloy
OTHER,BLACK,No,5480,MEDIUM,CHRYSLER,6300,3,54344,1086,Covers
OTHER,SILVER,No,6544,VAN,CHRYSLER,6400,3,64922,1411,Covers
OTHER,BLUE,No,5480,MEDIUM,CHRYSLER,4600,3,50006,1086,Covers
OTHER,GREEN,No,6236,MEDIUM,GM,7000,3,43080,905,Covers
OTHER,WHITE,No,8029,LARGE,GM,7600,3,83520,2152,Covers
OTHER,SILVER,No,7631,MEDIUM,CHRYSLER,7600,3,72197,1272,Covers
OTHER,BLUE,No,6054,MEDIUM,CHRYSLER,5760,4,77501,1389,Covers
OTHER,SILVER,No,7951,LARGE,GM,8100,3,76179,1974,Covers
OTHER,MAROON,No,6838,MEDIUM,GM,7100,4,65094,923,Covers
OTHER,RED,No,7295,MEDIUM,GM,6500,4,63291,923,Covers
OTHER,BLUE,No,6152,MEDIUM,CHRYSLER,5200,4,80552,1503,Covers
OTHER,WHITE,No,7818,LARGE,GM,8000,3,78214,1974,Covers
OTHER,GOLD,No,8186,LARGE,GM,6700,3,87563,2152,Covers
OTHER,GREEN,No,6109,MEDIUM,CHRYSLER,6000,4,71942,1389,Covers
OTHER,GREY,No,6814,LARGE,GM,8600,3,63134,1703,Alloy
OTHER,SILVER,No,5969,MEDIUM,CHRYSLER,6300,4,49357,975,Covers
OTHER,BLUE,No,6228,MEDIUM,GM,6500,3,80640,1113,Alloy
OTHER,GOLD,Yes,6154,CROSSOVER,OTHER,7870,3,43559,623,Alloy
OTHER,BROWN,No,5574,MEDIUM,GM,7000,4,49242,764,Covers
MANHEIM,WHITE,No,6801,LARGE,GM,7385,2,87432,2152,Covers
MANHEIM,BLUE,Yes,10269,MEDIUM,FORD,8185,2,81945,853,Alloy
OTHER,BLUE,No,8597,CROSSOVER,CHRYSLER,6800,3,76933,1389,Covers
OTHER,SILVER,No,8437,LARGE,GM,7100,2,73888,1974,Covers
OTHER,SILVER,No,10123,SPECIALTY,CHRYSLER,9800,3,77923,1389,Alloy
OTHER,BROWN,No,8186,LARGE,GM,7300,2,83972,2152,Alloy
OTHER,GOLD,No,9558,LARGE,FORD,7000,2,87223,1633,Alloy
OTHER,GREY,No,6858,LARGE,GM,7300,3,70718,1974,Covers
MANHEIM,WHITE,No,4853,LARGE,GM,5610,4,81408,2152,Covers
MANHEIM,GOLD,No,5713,LARGE,GM,6010,4,73927,1974,Alloy
MANHEIM,BLACK,No,6526,VAN,CHRYSLER,4650,3,89630,1763,Alloy
MANHEIM,SILVER,No,4765,VAN,CHRYSLER,5850,4,68567,1411,Covers
MANHEIM,BLUE,No,4396,VAN,FORD,5700,5,47840,1046,Alloy
MANHEIM,BLACK,No,10731,MEDIUM SUV,GM,7580,2,72339,1506,Alloy
MANHEIM,BLACK,No,14492,SMALL SUV,FORD,8405,1,62831,825,Alloy
MANHEIM,BLUE,No,13099,LARGE SUV,OTHER,9590,4,91816,1053,Alloy
MANHEIM,GOLD,No,3110,LARGE,GM,5330,6,53184,1800,Covers
MANHEIM,BEIGE,No,4666,LARGE TRUCK,GM,6320,5,79713,1272,Alloy
MANHEIM,WHITE,No,7040,LARGE,GM,5880,3,87503,2152,Covers
MANHEIM,SILVER,No,8851,VAN,CHRYSLER,6580,3,77436,1623,Covers
MANHEIM,BLACK,No,6936,SMALL SUV,FORD,6380,4,77918,1389,Alloy
MANHEIM,SILVER,No,2931,COMPACT,GM,5510,5,48880,623,Alloy
MANHEIM,BLACK,No,2968,COMPACT,GM,4000,7,62300,1711,Alloy
MANHEIM,BLACK,Yes,4731,MEDIUM,OTHER,5560,3,55676,505,Covers
MANHEIM,ORANGE,No,4862,MEDIUM,GM,5810,5,65416,1898,Alloy
MANHEIM,BROWN,No,3745,MEDIUM,FORD,4740,5,74411,920,Alloy
MANHEIM,SILVER,No,6711,VAN,CHRYSLER,5880,4,87802,1763,Alloy
MANHEIM,GOLD,No,7493,MEDIUM,GM,7980,2,50008,1003,Alloy
MANHEIM,BLUE,No,5726,MEDIUM,OTHER,5760,2,36294,462,Covers
MANHEIM,BLACK,No,9567,LARGE,FORD,6180,2,78166,1506,Alloy
MANHEIM,WHITE,No,6921,LARGE,GM,7205,3,68840,1703,Covers
MANHEIM,BROWN,No,5546,MEDIUM SUV,CHRYSLER,6100,6,84745,2063,Alloy
MANHEIM,BLUE,No,8287,SMALL SUV,FORD,6380,4,89513,1503,Alloy
MANHEIM,MAROON,No,6838,MEDIUM,OTHER,6660,2,28771,462,Covers
MANHEIM,SILVER,Yes,4659,MEDIUM,CHRYSLER,5810,4,62859,1020,Alloy
MANHEIM,BLACK,No,7431,LARGE,GM,7405,2,61118,1703,Covers
MANHEIM,WHITE,No,8063,MEDIUM,OTHER,6480,3,69584,728,Alloy
MANHEIM,BLACK,No,6205,COMPACT,FORD,4900,2,65897,1020,Covers
MANHEIM,WHITE,No,0,MEDIUM,OTHER,4865,3,46249,623,Covers
MANHEIM,BLUE,No,5390,VAN,CHRYSLER,5310,4,64671,1411,Alloy
MANHEIM,BLACK,No,7401,LARGE,GM,7505,2,61255,1703,Covers
MANHEIM,GREEN,No,3081,MEDIUM,FORD,5660,5,56522,754,Alloy
MANHEIM,BLUE,No,3562,MEDIUM,OTHER,6420,3,40581,482,Alloy
MANHEIM,NOT AVAIL,Yes,3196,MEDIUM,FORD,4840,6,86745,1283,Alloy
MANHEIM,RED,No,6868,LARGE SUV,GM,10215,7,87179,2063,Alloy
MANHEIM,GOLD,No,7355,MEDIUM SUV,GM,8805,5,65849,1703,Alloy
MANHEIM,SILVER,No,13702,LARGE,OTHER,10490,3,78698,1155,Alloy
MANHEIM,GREY,No,5225,LARGE,GM,5040,5,82602,2152,Alloy
MANHEIM,BLUE,No,5098,MEDIUM SUV,CHRYSLER,6120,6,59191,1634,Alloy
MANHEIM,MAROON,Yes,8992,MEDIUM,OTHER,7430,3,90016,765,unkwnWheel
MANHEIM,WHITE,No,5916,SMALL TRUCK,FORD,2940,3,98570,620,Alloy
MANHEIM,SILVER,No,5552,MEDIUM,GM,4685,4,80751,1373,Alloy
MANHEIM,WHITE,No,3251,MEDIUM,FORD,3740,4,79283,920,Covers
MANHEIM,WHITE,No,0,SMALL TRUCK,FORD,3465,3,78752,569,Alloy
MANHEIM,WHITE,No,7644,LARGE,GM,7405,2,59205,1500,Covers
MANHEIM,SILVER,No,6311,MEDIUM,GM,5780,3,82165,1113,Alloy
MANHEIM,SILVER,Yes,6975,CROSSOVER,FORD,8130,4,60078,1313,Alloy
MANHEIM,MAROON,No,0,VAN,GM,6180,2,80762,2282,Covers
MANHEIM,BLACK,No,3220,LARGE,GM,4600,6,84172,2452,Covers
MANHEIM,WHITE,No,9078,MEDIUM SUV,CHRYSLER,8230,4,77943,1623,Alloy
MANHEIM,OTHER,No,9706,LARGE,FORD,7700,2,77951,1506,Alloy
MANHEIM,GREY,No,6311,MEDIUM,GM,6200,3,70760,1038,Covers
MANHEIM,RED,Yes,6832,SMALL TRUCK,FORD,7010,6,92772,1641,Alloy
MANHEIM,GREY,Yes,4004,COMPACT,GM,4165,3,68504,728,Covers
MANHEIM,WHITE,No,7224,SMALL TRUCK,FORD,4400,4,77722,569,Alloy
MANHEIM,OTHER,No,7644,LARGE,GM,6680,2,78243,1974,Covers
MANHEIM,GOLD,No,5338,LARGE TRUCK,FORD,7480,6,65384,833,Alloy
MANHEIM,WHITE,No,4202,SMALL TRUCK,FORD,5100,6,26722,762,Alloy
MANHEIM,BLACK,No,9725,LARGE,FORD,6580,2,84390,1633,Alloy
MANHEIM,WHITE,No,12453,SMALL SUV,CHRYSLER,6980,2,79840,920,Alloy
MANHEIM,SILVER,Yes,8095,MEDIUM SUV,GM,10090,5,88637,2735,Alloy
MANHEIM,BLUE,No,5022,MEDIUM,CHRYSLER,5330,3,60226,1118,Alloy
MANHEIM,SILVER,No,4997,LARGE,GM,4600,5,79229,2208,Alloy
MANHEIM,SILVER,No,3483,MEDIUM,GM,3385,5,93019,1341,Alloy
MANHEIM,RED,Yes,3740,COMPACT,FORD,4840,4,85004,1243,Alloy
MANHEIM,MAROON,No,2531,LARGE,GM,4240,6,75050,2274,Alloy
MANHEIM,SILVER,No,7126,SMALL SUV,FORD,7705,4,80215,1503,Alloy
MANHEIM,WHITE,No,0,SMALL TRUCK,FORD,4765,3,51057,505,Covers
MANHEIM,SILVER,No,1559,COMPACT,CHRYSLER,3600,7,50026,888,Covers
MANHEIM,SILVER,Yes,10895,MEDIUM SUV,GM,8800,3,77693,1506,Alloy
MANHEIM,SILVER,Yes,2936,VAN,GM,4100,6,80784,5392,Alloy
MANHEIM,WHITE,No,4948,SMALL TRUCK,FORD,4665,3,77985,569,Alloy
MANHEIM,WHITE,No,4676,MEDIUM,CHRYSLER,4190,4,89595,1503,Alloy
MANHEIM,SILVER,Yes,4432,MEDIUM,GM,5960,5,70619,1272,Alloy
MANHEIM,BLACK,No,12521,LARGE,FORD,7705,3,74831,1623,Alloy
MANHEIM,SILVER,No,2830,COMPACT,GM,3600,4,68562,1020,Covers
MANHEIM,MAROON,No,2065,COMPACT,GM,3640,7,79796,1923,Alloy
MANHEIM,BLUE,No,3587,MEDIUM,FORD,3465,4,97338,1053,Covers
MANHEIM,YELLOW,No,8917,SPORTS,FORD,9240,4,60924,728,Alloy
MANHEIM,BLACK,No,8814,SPORTS,FORD,6880,4,82329,853,Alloy
MANHEIM,BROWN,No,4550,VAN,FORD,7380,4,58769,1169,Alloy
MANHEIM,SILVER,No,5314,LARGE,OTHER,6730,6,91443,1641,Alloy
OTHER,GOLD,No,6397,LARGE,FORD,6225,5,77920,1506,Alloy
OTHER,GREY,Yes,5487,MEDIUM,FORD,225,3,4825,642,unkwnWheel
OTHER,GOLD,No,6796,MEDIUM,GM,6625,3,75966,1038,Alloy
OTHER,RED,No,5566,LARGE,GM,7355,4,44447,1328,Covers
OTHER,SILVER,No,4086,COMPACT,GM,5335,4,45293,623,Covers
OTHER,BLUE,Yes,3100,MEDIUM,FORD,3915,5,66849,825,unkwnWheel
OTHER,GOLD,No,0,CROSSOVER,CHRYSLER,6745,4,78808,1389,Covers
OTHER,SILVER,No,2771,MEDIUM,GM,3215,7,66042,2198,Covers
OTHER,RED,No,5826,LARGE TRUCK,GM,8865,4,71621,1272,Covers
OTHER,BLUE,No,5237,MEDIUM,GM,5735,5,79601,1272,Alloy
OTHER,WHITE,No,1821,MEDIUM,OTHER,2775,8,52857,805,Covers
OTHER,GREY,Yes,6489,MEDIUM,CHRYSLER,6745,3,51187,754,unkwnWheel
OTHER,GOLD,No,1908,COMPACT,CHRYSLER,2875,7,82861,1023,Covers
OTHER,RED,No,7587,LARGE,GM,7955,3,73340,1974,Alloy
OTHER,SILVER,No,3864,COMPACT,OTHER,5235,4,47529,482,Covers
OTHER,GOLD,Yes,3262,LARGE,GM,5235,6,80066,2152,unkwnWheel
OTHER,BLUE,Yes,2401,VAN,CHRYSLER,5435,6,83471,1763,unkwnWheel
OTHER,BLACK,No,5580,MEDIUM,CHRYSLER,6545,3,54828,754,Covers
OTHER,WHITE,No,2924,MEDIUM,CHRYSLER,5125,7,71367,1689,Covers
OTHER,GREEN,No,7614,LARGE SUV,FORD,9875,7,76330,1338,Alloy
OTHER,BLACK,No,9581,MEDIUM,FORD,7555,3,84162,1373,Alloy
OTHER,WHITE,No,8593,SPORTS,FORD,8265,4,75831,803,Alloy
OTHER,SILVER,No,6171,MEDIUM,OTHER,8265,5,83021,594,Alloy
OTHER,BLUE,No,3939,VAN,CHRYSLER,5835,5,78394,1623,Covers
OTHER,SILVER,No,8762,CROSSOVER,CHRYSLER,8465,2,64676,1215,Covers
OTHER,GOLD,Yes,4258,LARGE,GM,4425,6,97459,2351,unkwnWheel
OTHER,BLUE,No,1884,MEDIUM,FORD,3615,9,87567,1283,Alloy
OTHER,WHITE,No,6408,MEDIUM,CHRYSLER,6745,3,83635,983,Covers
OTHER,BLACK,No,7617,LARGE,GM,7850,2,91206,2351,Alloy
OTHER,GREY,No,5955,MEDIUM,GM,6545,4,87197,853,Alloy
OTHER,WHITE,No,4401,VAN,CHRYSLER,5435,5,84066,1763,Covers
OTHER,SILVER,Yes,2228,LARGE,CHRYSLER,5435,7,78044,2040,unkwnWheel
MANHEIM,SILVER,No,5992,VAN,GM,6355,4,60115,1801,Alloy
MANHEIM,SILVER,No,3947,LARGE,FORD,5000,7,76557,1572,Alloy
MANHEIM,RED,No,4559,MEDIUM,GM,5000,4,51233,671,Covers
MANHEIM,GREEN,No,7614,MEDIUM SUV,GM,7665,4,62156,1020,Alloy
MANHEIM,SILVER,No,4271,MEDIUM,GM,4945,5,64828,728,Special
MANHEIM,SILVER,Yes,3246,MEDIUM,CHRYSLER,3360,6,66367,1515,Covers
MANHEIM,GOLD,No,7008,MEDIUM SUV,GM,6365,4,77855,1155,Alloy
MANHEIM,WHITE,No,5842,MEDIUM,CHRYSLER,5665,3,71566,1389,Covers
MANHEIM,SILVER,No,13872,LARGE TRUCK,GM,11330,2,79205,1155,Alloy
MANHEIM,WHITE,No,4942,MEDIUM,CHRYSLER,5680,4,65992,1215,Covers
MANHEIM,BLUE,No,4755,MEDIUM,CHRYSLER,5665,4,62044,1215,Covers
MANHEIM,WHITE,No,3841,MEDIUM,OTHER,5045,4,65148,728,Covers
MANHEIM,BLUE,No,6705,VAN,CHRYSLER,5465,4,80468,1763,Alloy
MANHEIM,WHITE,No,7834,LARGE SUV,GM,9045,6,65694,1711,Alloy
MANHEIM,GREY,Yes,2983,COMPACT,CHRYSLER,5265,5,44858,553,Special
MANHEIM,SILVER,No,9042,LARGE TRUCK,OTHER,10000,5,72764,1272,Covers
MANHEIM,SILVER,No,0,MEDIUM,OTHER,5765,5,79270,569,Special
MANHEIM,RED,No,4710,MEDIUM,FORD,5530,4,55850,754,Covers
MANHEIM,BLUE,No,3976,VAN,CHRYSLER,5465,5,63725,1411,Covers
MANHEIM,WHITE,No,3117,VAN,CHRYSLER,4645,5,75080,1623,Covers
MANHEIM,GREY,Yes,3828,VAN,CHRYSLER,3710,6,85369,2063,Covers
MANHEIM,GREY,No,8196,MEDIUM,CHRYSLER,8480,1,51596,920,Covers
MANHEIM,RED,No,7476,SMALL TRUCK,CHRYSLER,8180,4,57911,920,Covers
MANHEIM,GREY,No,9302,MEDIUM SUV,GM,8680,4,79059,1974,Alloy
MANHEIM,SILVER,No,4723,LARGE TRUCK,FORD,6030,5,80620,853,Covers
MANHEIM,RED,No,11146,MEDIUM SUV,CHRYSLER,9180,3,70450,1389,Alloy
MANHEIM,BLACK,Yes,7423,MEDIUM SUV,GM,8095,4,83660,1503,Covers
MANHEIM,BLACK,No,4513,LARGE,GM,6730,4,83456,2152,Alloy
MANHEIM,BLUE,No,5092,MEDIUM SUV,OTHER,6330,7,76078,869,Alloy
MANHEIM,GOLD,No,11937,MEDIUM SUV,CHRYSLER,9600,3,60772,1508,Alloy
MANHEIM,SILVER,No,8301,VAN,GM,6850,4,71698,2091,Alloy
MANHEIM,GREY,No,6609,VAN,GM,5765,4,71823,2091,Covers
MANHEIM,BLUE,No,10553,CROSSOVER,CHRYSLER,9080,3,68112,1215,Alloy
MANHEIM,RED,No,5499,MEDIUM SUV,GM,6865,7,78183,1455,Alloy
MANHEIM,WHITE,No,6858,LARGE,GM,6680,3,80482,2152,Covers
MANHEIM,SILVER,No,8186,LARGE,GM,8050,2,67958,1703,Alloy
MANHEIM,GOLD,No,2752,MEDIUM,GM,4145,6,72109,2508,Alloy
MANHEIM,SILVER,No,4555,MEDIUM,GM,5365,5,47796,905,Alloy
MANHEIM,WHITE,No,6872,MEDIUM SUV,CHRYSLER,8380,5,77300,1389,Alloy
MANHEIM,BLUE,No,4773,VAN,CHRYSLER,6065,4,79528,1623,Covers
MANHEIM,BLACK,No,5620,MEDIUM,CHRYSLER,6350,3,37267,882,Covers
MANHEIM,GREEN,No,3001,COMPACT,GM,4345,5,41788,623,Covers
MANHEIM,GREY,No,7940,MEDIUM SUV,CHRYSLER,8745,4,79941,1389,Alloy
MANHEIM,GREEN,No,5540,MEDIUM,CHRYSLER,5565,3,34892,882,Covers
MANHEIM,GREEN,No,8519,CROSSOVER,CHRYSLER,7880,3,60144,1215,Covers
MANHEIM,BLUE,No,5540,MEDIUM,CHRYSLER,5045,3,61780,1215,Covers
MANHEIM,SILVER,No,5930,LARGE,GM,6965,3,60804,1703,Covers
MANHEIM,RED,No,2423,COMPACT,FORD,4200,6,56397,1220,Covers
MANHEIM,WHITE,No,6349,MEDIUM,OTHER,7850,4,63322,533,Covers
MANHEIM,SILVER,No,4948,LARGE,GM,6680,4,58163,1500,Covers
MANHEIM,WHITE,No,2994,MEDIUM,GM,5730,6,57160,1800,Covers
MANHEIM,BLUE,No,8382,MEDIUM,CHRYSLER,6080,2,78110,920,Covers
MANHEIM,WHITE,No,5972,MEDIUM SUV,FORD,7745,5,66530,1020,Alloy
MANHEIM,GOLD,No,5193,COMPACT,GM,6665,3,41904,623,Covers
MANHEIM,BLACK,No,7650,MEDIUM SUV,GM,7480,4,74498,1155,Alloy
MANHEIM,BLACK,No,12161,LARGE SUV,CHRYSLER,9400,3,77539,1740,Alloy
MANHEIM,RED,No,3087,SMALL TRUCK,GM,4610,6,84748,2322,Covers
MANHEIM,GREEN,No,4038,MEDIUM,OTHER,5865,8,60453,833,Alloy
MANHEIM,YELLOW,No,3492,SPORTS,FORD,6465,7,59107,971,Alloy
MANHEIM,SILVER,No,7937,LARGE,GM,7245,2,68490,1703,Covers
MANHEIM,WHITE,No,3245,VAN,FORD,5010,5,87368,1633,Covers
MANHEIM,BLUE,No,4087,MEDIUM,CHRYSLER,6165,4,59252,1086,Covers
MANHEIM,WHITE,No,7065,MEDIUM,CHRYSLER,6930,2,66706,825,Covers
MANHEIM,BLUE,No,7587,MEDIUM SUV,CHRYSLER,9500,4,81297,1503,Alloy
MANHEIM,SILVER,No,10845,LARGE TRUCK,CHRYSLER,10000,3,77558,920,Special
MANHEIM,GOLD,Yes,6277,MEDIUM SUV,CHRYSLER,9465,5,81071,1503,Alloy
MANHEIM,SILVER,No,5544,MEDIUM SUV,OTHER,7345,5,42297,553,Alloy
MANHEIM,BLUE,No,4425,VAN,FORD,6530,5,73769,1506,Alloy
MANHEIM,GREEN,Yes,8370,CROSSOVER,CHRYSLER,7480,3,74277,1389,Covers
MANHEIM,GOLD,No,4683,MEDIUM,OTHER,6130,3,66282,533,Covers
MANHEIM,RED,No,4297,MEDIUM,CHRYSLER,5160,4,61881,1215,Covers
MANHEIM,WHITE,No,8172,SPECIALTY,CHRYSLER,9095,3,67622,1215,Covers
MANHEIM,RED,No,4862,MEDIUM,OTHER,6830,4,67403,533,Alloy
MANHEIM,BLACK,No,3756,MEDIUM,CHRYSLER,5665,4,65842,1020,Alloy
MANHEIM,SILVER,No,8049,MEDIUM,OTHER,7995,3,75142,686,Covers
MANHEIM,BLUE,No,10883,MEDIUM SUV,CHRYSLER,10265,3,71638,1389,Alloy
MANHEIM,GOLD,No,5559,VAN,GM,7580,4,77970,2091,Alloy
MANHEIM,WHITE,No,4106,MEDIUM,CHRYSLER,5530,3,65097,1020,Covers
MANHEIM,GREY,No,8756,SPECIALTY,CHRYSLER,9905,2,55694,1086,Covers
MANHEIM,WHITE,No,6194,SMALL SUV,CHRYSLER,6970,4,73280,686,Covers
MANHEIM,GREY,No,6219,MEDIUM,GM,8285,3,51962,671,Alloy
MANHEIM,WHITE,No,7443,MEDIUM SUV,OTHER,7400,4,64111,1020,Alloy
MANHEIM,WHITE,No,6415,LARGE TRUCK,CHRYSLER,4960,3,64837,533,Covers
MANHEIM,GOLD,No,9090,MEDIUM,OTHER,8350,3,64406,630,Covers
MANHEIM,GREY,No,10726,LARGE TRUCK,FORD,8600,4,85291,853,Alloy
MANHEIM,GREY,Yes,9111,MEDIUM,CHRYSLER,8485,2,62323,1020,Covers
MANHEIM,BLUE,Yes,3515,MEDIUM,FORD,5110,7,86472,1283,unkwnWheel
MANHEIM,SILVER,Yes,5293,LARGE,GM,6635,6,84031,2152,unkwnWheel
MANHEIM,WHITE,No,9100,MEDIUM SUV,CHRYSLER,11010,4,78078,1389,unkwnWheel
MANHEIM,WHITE,No,5423,MEDIUM,OTHER,5985,4,79609,569,unkwnWheel
MANHEIM,BLUE,No,8049,MEDIUM,CHRYSLER,8385,2,75318,1155,unkwnWheel
MANHEIM,RED,No,5213,MEDIUM,CHRYSLER,6470,4,72006,1389,unkwnWheel
MANHEIM,SILVER,No,5459,MEDIUM,GM,5985,6,78150,1272,Alloy
MANHEIM,GOLD,No,7287,MEDIUM,OTHER,8200,5,79810,569,Covers
MANHEIM,SILVER,No,3932,COMPACT,GM,4445,4,81224,853,Covers
MANHEIM,WHITE,No,10505,LARGE TRUCK,FORD,10825,5,96302,909,Alloy
MANHEIM,SILVER,No,6672,MEDIUM,GM,7685,3,67220,728,Covers
MANHEIM,GOLD,Yes,10217,LARGE SUV,FORD,10925,5,85654,1503,Alloy
MANHEIM,SILVER,No,7702,MEDIUM SUV,OTHER,9370,4,72184,1155,Alloy
MANHEIM,RED,No,5968,MEDIUM,OTHER,8100,4,66375,533,Alloy
MANHEIM,GREY,Yes,12463,LARGE TRUCK,FORD,12090,5,83727,853,Alloy
MANHEIM,SILVER,No,4935,COMPACT,GM,6185,4,61346,728,Covers
MANHEIM,BLUE,No,6053,SMALL SUV,FORD,7750,5,83571,983,Alloy
MANHEIM,BLUE,Yes,3193,COMPACT,GM,5535,5,69647,1020,Covers
MANHEIM,BLACK,No,6603,MEDIUM,GM,8285,4,63090,1118,Alloy
MANHEIM,GREY,No,8449,MEDIUM,OTHER,8300,4,73449,686,Alloy
MANHEIM,SILVER,No,2700,MEDIUM,OTHER,5010,7,82905,894,Covers
MANHEIM,GOLD,No,2551,MEDIUM,CHRYSLER,4860,6,75067,1155,Alloy
MANHEIM,BLACK,No,9289,MEDIUM,OTHER,7985,2,69696,728,Covers
MANHEIM,SILVER,No,4121,VAN,FORD,4745,6,90690,1774,Covers
MANHEIM,GOLD,Yes,5167,SMALL SUV,OTHER,7600,5,78002,920,Alloy
MANHEIM,GOLD,No,2991,MEDIUM,OTHER,4710,6,80609,853,Covers
MANHEIM,SILVER,No,7567,MEDIUM,CHRYSLER,7800,3,57503,920,Covers
MANHEIM,GREY,No,18970,LARGE TRUCK,FORD,9820,4,85105,853,Covers
MANHEIM,SILVER,No,8454,MEDIUM,CHRYSLER,7785,3,57921,920,Alloy
MANHEIM,BLUE,No,6392,MEDIUM,GM,7550,3,64975,728,Covers
MANHEIM,BLUE,No,6524,MEDIUM,CHRYSLER,6670,3,61205,825,Covers
MANHEIM,BLACK,No,3670,MEDIUM,GM,3845,7,75667,1103,Alloy
MANHEIM,WHITE,No,6548,MEDIUM SUV,GM,7950,5,92504,1630,Alloy
MANHEIM,BLUE,Yes,8901,SMALL TRUCK,CHRYSLER,8285,4,98789,1341,Covers
MANHEIM,ORANGE,No,6953,MEDIUM,CHRYSLER,5870,3,85726,983,Covers
MANHEIM,WHITE,No,5978,MEDIUM,CHRYSLER,6970,3,41836,693,Covers
MANHEIM,GOLD,Yes,3317,LARGE,GM,6235,6,79759,1974,Alloy
MANHEIM,BLACK,Yes,5770,LARGE,FORD,7800,5,68394,1313,Alloy
MANHEIM,SILVER,No,4667,MEDIUM,GM,6060,4,64382,1118,Alloy
MANHEIM,MAROON,No,9319,MEDIUM SUV,GM,7580,3,79678,1389,Alloy
MANHEIM,BLUE,No,7268,MEDIUM,OTHER,8580,4,70725,686,Alloy
MANHEIM,BLUE,No,2368,COMPACT,CHRYSLER,3740,5,87369,723,Alloy
MANHEIM,BLUE,No,4239,COMPACT,GM,6460,3,31501,582,Covers
MANHEIM,SILVER,No,6184,MEDIUM,OTHER,5960,4,82478,723,Covers
MANHEIM,GREY,No,2932,MEDIUM,FORD,3165,6,91517,1353,Alloy
MANHEIM,GREY,No,6251,VAN,OTHER,7980,5,69133,728,Alloy
MANHEIM,OTHER,No,6087,VAN,FORD,5780,3,89094,1633,Covers
MANHEIM,SILVER,No,9428,SMALL TRUCK,OTHER,10950,6,96895,1353,Alloy
MANHEIM,GOLD,No,8861,LARGE,GM,7930,1,78066,1974,Alloy
MANHEIM,SILVER,No,9167,LARGE,FORD,8000,2,77179,1506,Alloy
MANHEIM,BLACK,No,0,LARGE TRUCK,GM,9240,4,84990,1243,Alloy
MANHEIM,SILVER,No,4021,SMALL TRUCK,OTHER,5110,7,42058,782,Covers
MANHEIM,BLUE,No,4752,MEDIUM SUV,OTHER,6320,5,73398,1740,Alloy
MANHEIM,GREY,No,6590,LARGE,GM,6580,3,81729,2152,Covers
MANHEIM,SILVER,No,7128,LARGE,GM,7130,3,62205,1703,Covers
MANHEIM,GOLD,No,3930,LARGE,GM,5110,4,71221,1974,Covers
MANHEIM,BLUE,No,10779,SPECIALTY,CHRYSLER,8805,2,68341,1215,Covers
MANHEIM,BLACK,No,8473,SMALL SUV,CHRYSLER,5910,3,70045,686,Covers
MANHEIM,WHITE,Yes,3706,MEDIUM,OTHER,5910,7,92223,920,unkwnWheel
MANHEIM,BLUE,No,6103,SPECIALTY,CHRYSLER,7430,4,67612,1215,Covers
MANHEIM,GREY,No,6685,COMPACT,OTHER,8200,3,69206,533,Covers
MANHEIM,BLACK,No,8744,LARGE,FORD,6480,2,72598,1506,Alloy
MANHEIM,BROWN,No,8340,SMALL SUV,FORD,8555,3,85048,1503,Alloy
MANHEIM,GOLD,No,11168,CROSSOVER,FORD,7505,2,75213,1506,Alloy
MANHEIM,RED,No,13285,SMALL TRUCK,OTHER,10150,3,90415,620,Alloy
MANHEIM,WHITE,No,6284,VAN,GM,6960,3,75309,2091,Covers
MANHEIM,GOLD,No,10121,MEDIUM,OTHER,8700,2,77056,569,Covers
MANHEIM,GREY,No,6785,MEDIUM,GM,6680,2,50072,837,Covers
MANHEIM,GREY,No,10569,SMALL SUV,FORD,8255,3,82706,1503,Alloy
MANHEIM,SILVER,No,5147,MEDIUM,FORD,3465,2,99052,1053,Alloy
MANHEIM,RED,No,8507,MEDIUM SUV,CHRYSLER,10715,5,88607,1763,Alloy
MANHEIM,GREY,No,6785,MEDIUM SUV,FORD,8205,5,85341,1893,Alloy
MANHEIM,GREY,No,5414,MEDIUM,OTHER,5960,6,81967,594,Covers
MANHEIM,SILVER,Yes,7871,LARGE TRUCK,CHRYSLER,9140,6,85425,983,Alloy
MANHEIM,WHITE,Yes,8035,LARGE,GM,7505,3,73890,1974,Covers
MANHEIM,WHITE,No,8878,LARGE,FORD,8405,3,58466,1169,Alloy
MANHEIM,GREY,No,7448,LARGE SUV,FORD,8430,7,86662,1413,Alloy
MANHEIM,SILVER,No,5286,MEDIUM,OTHER,5380,3,69987,533,Covers
MANHEIM,BLUE,No,7590,MEDIUM,OTHER,7805,3,63115,728,Alloy
MANHEIM,SILVER,No,8958,MEDIUM,FORD,8130,4,71528,1272,Alloy
